uid,filename,test_id,sn,test_pressure,test_mode,vl1,vl2,vl3,anomalous,anomaly_code,cumulated_throughput,cumulated_on_time,cumulated_pulses
209,00209_097_SN02_7bars_ramp3.csv,97,2,7.0,ramp3,True,True,False,False,0,17.779416059864822,5.977769444444448,18350.0
210,00210_098_SN02_7bars_ramp4.csv,98,2,7.0,ramp4,True,True,False,False,0,17.819981023456258,6.008325000000004,18369.0
211,00211_099_SN02_7bars_onmod.csv,99,2,7.0,onmod,True,False,False,False,0,17.96954676993312,6.121380555555559,18442.0
212,00212_100_SN02_7bars_offmod.csv,100,2,7.0,offmod,True,True,False,False,0,17.99705232405039,6.143158333333337,19242.0
213,00213_101_SN02_7bars_random_short.csv,101,2,7.0,random_short,True,True,False,False,0,18.263282612568283,6.354269444444448,20042.0
214,00214_102_SN02_7bars_random_long.csv,102,2,7.0,random_long,True,True,False,False,0,18.312011650533574,6.394108333333337,20342.0
215,00215_103_SN02_7bars_random_mixed.csv,103,2,7.0,random_mixed,True,True,False,False,0,18.498978833704665,6.537441666666671,20448.0
216,00216_104_SN02_5bars_ramp1.csv,104,2,5.0,ramp1,True,True,False,False,0,18.539233743465083,6.569036111111115,20548.0
217,00217_105_SN02_5bars_ramp2.csv,105,2,5.0,ramp2,True,True,False,False,0,18.564877515047076,6.594313888888893,20730.0
218,00218_106_SN02_5bars_ramp3.csv,106,2,5.0,ramp3,True,True,False,False,0,18.570275014909466,6.5995916666666705,20768.0
219,00219_107_SN02_5bars_ramp4.csv,107,2,5.0,ramp4,True,True,False,False,0,18.603533654641986,6.630147222222226,20787.0
220,00220_108_SN02_5bars_onmod.csv,108,2,5.0,onmod,True,False,False,False,0,18.726114660995183,6.743202777777782,20860.0
221,00221_109_SN02_5bars_offmod.csv,109,2,5.0,offmod,True,True,False,False,0,18.749568800003875,6.765688888888893,21660.0
222,00222_110_SN02_5bars_random_short.csv,110,2,5.0,random_short,True,True,False,False,0,18.967194226542357,6.976800000000004,22460.0
223,00223_111_SN02_5bars_random_long.csv,111,2,5.0,random_long,True,True,False,False,0,19.007257556209716,7.016875000000004,22760.0
224,00224_112_SN02_5bars_random_mixed.csv,112,2,5.0,random_mixed,True,True,False,True,20.0,19.15747906191222,7.157152777777782,22853.0
225,00225_001_SN03_24bars_ssf.csv,1,3,24.0,ssf,True,True,False,True,26.0,0.0,0.0,0.0
226,00226_002_SN03_21bars_ssf.csv,2,3,21.0,ssf,True,True,False,False,0,0.03941479289753469,0.08333333333333333,1.0
227,00227_003_SN03_18bars_ssf.csv,3,3,18.0,ssf,True,True,False,False,0,0.46980931335041215,0.16666666666666666,2.0
228,00228_004_SN03_15bars_ssf.csv,4,3,15.0,ssf,True,True,False,False,0,0.8340536027337038,0.25,3.0
229,00229_005_SN03_12bars_ssf.csv,5,3,12.0,ssf,True,True,False,False,0,1.1360126718136732,0.3333333333333333,4.0
230,00230_006_SN03_9bars_ssf.csv,6,3,9.0,ssf,True,True,False,False,0,1.3803657588063107,0.41666666666666663,5.0
231,00231_007_SN03_24bars_health_check.csv,7,3,24.0,health_check,True,True,False,False,0,1.5719956550793242,0.49999999999999994,6.0
232,00232_008_SN03_21bars_health_check.csv,8,3,21.0,health_check,True,True,False,False,0,1.714308798013831,0.5253749999999999,189.0
233,00233_009_SN03_18bars_health_check.csv,9,3,18.0,health_check,True,True,False,True,21.0,1.8373173173966497,0.55075,372.0
234,00234_010_SN03_15bars_health_check.csv,10,3,15.0,health_check,True,True,False,False,0,1.941392525995391,0.576125,555.0
235,00235_011_SN03_12bars_health_check.csv,11,3,12.0,health_check,True,True,False,False,0,2.0273884019785,0.6015,738.0
236,00236_012_SN03_9bars_health_check.csv,12,3,9.0,health_check,True,True,False,False,0,2.096861359909181,0.6268750000000001,921.0
237,00237_013_SN03_24bars_ramp1.csv,13,3,24.0,ramp1,True,True,False,False,0,2.1511555126515773,0.6522500000000001,1104.0
238,00238_014_SN03_24bars_ramp2.csv,14,3,24.0,ramp2,True,True,False,False,0,2.291733765782083,0.6775277777777778,1286.0
239,00239_015_SN03_24bars_ramp3.csv,15,3,24.0,ramp3,True,True,False,False,0,2.321146551097055,0.6828055555555557,1324.0
240,00240_016_SN03_24bars_ramp4.csv,16,3,24.0,ramp4,True,True,False,False,0,2.498723333217432,0.7133611111111112,1343.0
241,00241_017_SN03_24bars_onmod.csv,17,3,24.0,onmod,True,True,False,False,0,3.1518063763206086,0.8264166666666668,1416.0
242,00242_018_SN03_24bars_offmod.csv,18,3,24.0,offmod,True,True,False,False,0,3.2677726596470054,0.8482222222222223,2216.0
243,00243_019_SN03_24bars_random_short.csv,19,3,24.0,random_short,True,True,False,False,0,4.433368328271996,1.0593333333333335,3016.0
244,00244_020_SN03_24bars_random_long.csv,20,3,24.0,random_long,True,True,False,False,0,4.647589781166701,1.0995138888888891,3316.0
245,00245_021_SN03_24bars_random_mixed.csv,21,3,24.0,random_mixed,True,True,False,False,0,5.6076370310196575,1.2711805555555558,3412.0
246,00246_022_SN03_21bars_ramp1.csv,22,3,21.0,ramp1,True,True,False,False,0,5.821380288966196,1.3100611111111113,3512.0
247,00247_023_SN03_21bars_ramp2.csv,23,3,21.0,ramp2,True,True,False,False,0,5.936829565430384,1.335338888888889,3694.0
248,00248_024_SN03_21bars_ramp3.csv,24,3,21.0,ramp3,True,True,False,False,0,5.961023855591426,1.3406166666666668,3732.0
249,00249_025_SN03_21bars_ramp4.csv,25,3,21.0,ramp4,True,True,False,False,0,6.107160571643007,1.3711722222222222,3751.0
250,00250_026_SN03_21bars_onmod.csv,26,3,21.0,onmod,True,False,False,False,0,6.645670963940919,1.4842277777777777,3824.0
251,00251_027_SN03_21bars_offmod.csv,27,3,21.0,offmod,True,True,False,False,0,6.743369830884573,1.5065527777777776,4624.0
252,00252_028_SN03_21bars_random_short.csv,28,3,21.0,random_short,True,True,False,False,0,7.7027808665862745,1.7176638888888887,5424.0
253,00253_029_SN03_21bars_random_long.csv,29,3,21.0,random_long,True,True,False,False,0,7.881908341233942,1.7584027777777775,5724.0
254,00254_030_SN03_21bars_random_mixed.csv,30,3,21.0,random_mixed,True,True,False,True,27.0,8.49827386367151,1.891458333333333,5819.0
255,00255_031_SN03_18bars_ramp1.csv,31,3,18.0,ramp1,True,True,False,False,0,8.72327812821565,1.9407138888888886,5919.0
256,00256_032_SN03_18bars_ramp2.csv,32,3,18.0,ramp2,True,True,False,False,0,8.817213665187682,1.9659916666666664,6101.0
257,00257_033_SN03_18bars_ramp3.csv,33,3,18.0,ramp3,True,True,False,False,0,8.836916347581536,1.971269444444444,6139.0
258,00258_034_SN03_18bars_ramp4.csv,34,3,18.0,ramp4,True,True,False,False,0,8.956226275761846,2.0018249999999997,6158.0
259,00259_035_SN03_18bars_onmod.csv,35,3,18.0,onmod,True,False,False,False,0,9.39588198223078,2.114880555555555,6231.0
260,00260_036_SN03_18bars_offmod.csv,36,3,18.0,offmod,True,True,False,False,0,9.47365229263524,2.1367416666666665,7031.0
261,00261_037_SN03_18bars_random_short.csv,37,3,18.0,random_short,True,True,False,False,0,10.258889567093128,2.347852777777778,7831.0
262,00262_038_SN03_18bars_random_long.csv,38,3,18.0,random_long,True,True,False,False,0,10.403085378301782,2.388025,8131.0
263,00263_039_SN03_18bars_random_mixed.csv,39,3,18.0,random_mixed,True,True,False,True,26.0,10.870882947067697,2.5113583333333334,8226.0
264,00264_040_SN03_24bars_ssf.csv,40,3,24.0,ssf,True,True,False,False,0,10.904702880073797,2.557366666666667,8326.0
265,00265_041_SN03_21bars_ssf.csv,41,3,21.0,ssf,True,True,False,False,0,11.333960646651118,2.6407000000000003,8327.0
266,00266_042_SN03_18bars_ssf.csv,42,3,18.0,ssf,True,True,False,False,0,11.70341948306414,2.7240333333333338,8328.0
267,00267_043_SN03_15bars_ssf.csv,43,3,15.0,ssf,True,True,False,False,0,12.016228945536211,2.8073666666666672,8329.0
268,00268_044_SN03_12bars_ssf.csv,44,3,12.0,ssf,True,True,False,True,27.0,12.275784010190883,2.8907000000000007,8330.0
269,00269_045_SN03_9bars_ssf.csv,45,3,9.0,ssf,True,True,False,False,0,12.456059794121582,2.974033333333334,8331.0
270,00270_046_SN03_24bars_health_check.csv,46,3,24.0,health_check,True,True,False,False,0,12.620846128745605,3.0573666666666677,8332.0
271,00271_047_SN03_21bars_health_check.csv,47,3,21.0,health_check,True,True,False,False,0,12.74331331551821,3.0827416666666676,8515.0
272,00272_048_SN03_18bars_health_check.csv,48,3,18.0,health_check,True,True,False,False,0,12.84903651102897,3.1081166666666675,8698.0
273,00273_049_SN03_15bars_health_check.csv,49,3,15.0,health_check,True,True,False,False,0,12.938030530252982,3.1334916666666675,8881.0
274,00274_050_SN03_12bars_health_check.csv,50,3,12.0,health_check,True,True,False,False,0,13.0118593770071,3.1588666666666674,9064.0
275,00275_051_SN03_9bars_health_check.csv,51,3,9.0,health_check,True,True,False,False,0,13.071416483621855,3.1842416666666673,9247.0
276,00276_052_SN03_15bars_ramp1.csv,52,3,15.0,ramp1,True,True,False,False,0,13.118162107562663,3.2096166666666672,9430.0
277,00277_053_SN03_15bars_ramp2.csv,53,3,15.0,ramp2,True,True,False,False,0,13.191400234033997,3.234894444444445,9612.0
278,00278_054_SN03_15bars_ramp3.csv,54,3,15.0,ramp3,True,True,False,False,0,13.206710949068457,3.2401722222222227,9650.0
279,00279_055_SN03_15bars_ramp4.csv,55,3,15.0,ramp4,True,True,False,False,0,13.299904626420238,3.270727777777778,9669.0
280,00280_056_SN03_15bars_onmod.csv,56,3,15.0,onmod,True,False,False,False,0,13.64402886088333,3.3837833333333336,9742.0
281,00281_057_SN03_15bars_offmod.csv,57,3,15.0,offmod,True,True,False,False,0,13.704822584189076,3.4057861111111114,10542.0
282,00282_058_SN03_15bars_random_short.csv,58,3,15.0,random_short,True,True,False,True,25.0,14.31794905847627,3.6168972222222227,11342.0
283,00283_059_SN03_15bars_random_long.csv,59,3,15.0,random_long,True,True,False,False,0,14.432922391677485,3.6578861111111114,11642.0
284,00284_060_SN03_15bars_random_mixed.csv,60,3,15.0,random_mixed,True,True,False,False,0,14.859939196803035,3.801219444444445,11743.0
285,00285_061_SN03_12bars_ramp1.csv,61,3,12.0,ramp1,True,True,False,False,0,14.95704385448265,3.834536111111112,11843.0
286,00286_062_SN03_12bars_ramp2.csv,62,3,12.0,ramp2,True,True,False,False,0,15.01446029409073,3.8598138888888895,12025.0
287,00287_063_SN03_12bars_ramp3.csv,63,3,12.0,ramp3,True,True,False,False,0,15.026561259128727,3.8650916666666673,12063.0
288,00288_064_SN03_12bars_ramp4.csv,64,3,12.0,ramp4,True,True,False,False,0,15.099992216871723,3.8956472222222227,12082.0
289,00289_065_SN03_12bars_onmod.csv,65,3,12.0,onmod,True,False,False,False,0,15.370996639130144,4.008702777777779,12155.0
290,00290_066_SN03_12bars_offmod.csv,66,3,12.0,offmod,True,True,False,False,0,15.41873144407595,4.0305694444444455,12955.0
291,00291_067_SN03_12bars_random_short.csv,67,3,12.0,random_short,True,True,False,False,0,15.901130994508064,4.241680555555557,13755.0
292,00292_068_SN03_12bars_random_long.csv,68,3,12.0,random_long,True,True,False,False,0,15.990966648666857,4.282366666666668,14055.0
293,00293_069_SN03_12bars_random_mixed.csv,69,3,12.0,random_mixed,True,True,False,False,0,16.336465998209206,4.429033333333335,14151.0
294,00294_070_SN03_9bars_ramp1.csv,70,3,9.0,ramp1,True,True,False,False,0,16.40418623002878,4.45856388888889,14251.0
295,00295_071_SN03_9bars_ramp2.csv,71,3,9.0,ramp2,True,True,False,True,31.0,16.44805562181371,4.4838416666666685,14433.0
296,00296_072_SN03_9bars_ramp3.csv,72,3,9.0,ramp3,True,True,False,False,0,16.457239486263642,4.489119444444446,14471.0
297,00297_073_SN03_9bars_ramp4.csv,73,3,9.0,ramp4,True,True,False,False,0,16.513515228760237,4.519675000000002,14490.0
298,00298_074_SN03_9bars_onmod.csv,74,3,9.0,onmod,True,False,False,True,3.0,16.721265962449586,4.632730555555558,14563.0
299,00299_075_SN03_9bars_offmod.csv,75,3,9.0,offmod,True,True,False,False,0,16.758956045251782,4.6547388888888905,15363.0
300,00300_076_SN03_9bars_random_short.csv,76,3,9.0,random_short,True,True,False,False,0,17.128200532382998,4.865850000000002,16163.0
301,00301_077_SN03_9bars_random_long.csv,77,3,9.0,random_long,True,True,False,False,0,17.198058707799916,4.907200000000002,16463.0
302,00302_078_SN03_9bars_random_mixed.csv,78,3,9.0,random_mixed,True,True,False,False,0,17.443385297445104,5.042755555555558,16558.0
303,00303_079_SN03_24bars_ssf.csv,79,3,24.0,ssf,True,True,False,False,0,17.50488777651148,5.077547222222225,16658.0
304,00304_080_SN03_21bars_ssf.csv,80,3,21.0,ssf,True,True,False,False,0,17.89175212444733,5.160880555555558,16659.0
305,00305_081_SN03_18bars_ssf.csv,81,3,18.0,ssf,True,True,False,False,0,18.224806196535212,5.244213888888891,16660.0
306,00306_082_SN03_15bars_ssf.csv,82,3,15.0,ssf,True,True,False,False,0,18.506845468518524,5.327547222222224,16661.0
307,00307_083_SN03_12bars_ssf.csv,83,3,12.0,ssf,True,True,False,False,0,18.740930351164515,5.410880555555557,16662.0
308,00308_084_SN03_9bars_ssf.csv,84,3,9.0,ssf,True,True,False,False,0,18.930342959526417,5.49421388888889,16663.0
309,00309_085_SN03_24bars_health_check.csv,85,3,24.0,health_check,True,True,False,False,0,19.079059453751924,5.577547222222223,16664.0
310,00310_086_SN03_21bars_health_check.csv,86,3,21.0,health_check,True,True,False,False,0,19.18966101515793,5.602922222222223,16847.0
311,00311_087_SN03_18bars_health_check.csv,87,3,18.0,health_check,True,True,False,False,0,19.284874095836635,5.628297222222224,17030.0
312,00312_088_SN03_15bars_health_check.csv,88,3,15.0,health_check,True,True,False,False,0,19.365193426480403,5.653672222222224,17213.0
313,00313_089_SN03_12bars_health_check.csv,89,3,12.0,health_check,True,True,False,False,0,19.431721269290055,5.679047222222224,17396.0
314,00314_090_SN03_9bars_health_check.csv,90,3,9.0,health_check,True,True,False,False,0,19.485597571291184,5.704422222222225,17579.0
315,00315_091_SN03_7bars_ssf.csv,91,3,7.0,ssf,True,True,False,False,0,19.52773928227024,5.729797222222225,17762.0
316,00316_092_SN03_5bars_ssf.csv,92,3,5.0,ssf,True,False,False,True,6.0,19.650731100337527,5.813130555555558,17763.0
317,00317_093_SN03_7bars_health_check.csv,93,3,7.0,health_check,True,True,False,False,0,19.70886251987657,5.896463888888891,17764.0
318,00318_094_SN03_5bars_health_check.csv,94,3,5.0,health_check,True,True,False,False,0,19.74389839495703,5.9218388888888915,17947.0
319,00319_095_SN03_7bars_ramp1.csv,95,3,7.0,ramp1,True,True,False,False,0,19.772768582036235,5.947213888888892,18130.0
320,00320_096_SN03_7bars_ramp2.csv,96,3,7.0,ramp2,True,True,False,False,0,19.807474148211917,5.97249166666667,18312.0
321,00321_097_SN03_7bars_ramp3.csv,97,3,7.0,ramp3,True,True,False,False,0,19.814800709061323,5.977769444444448,18350.0
322,00322_098_SN03_7bars_ramp4.csv,98,3,7.0,ramp4,True,True,False,False,0,19.859484298781695,6.008325000000004,18369.0
323,00323_099_SN03_7bars_onmod.csv,99,3,7.0,onmod,True,False,False,False,0,20.02456263370039,6.121380555555559,18442.0
324,00324_100_SN03_7bars_offmod.csv,100,3,7.0,offmod,True,True,False,False,0,20.053894387885553,6.143158333333337,19242.0
325,00325_101_SN03_7bars_random_short.csv,101,3,7.0,random_short,True,True,False,False,0,20.347063973079674,6.354269444444448,20042.0
326,00326_102_SN03_7bars_random_long.csv,102,3,7.0,random_long,True,True,False,False,0,20.400533745662088,6.394108333333337,20342.0
327,00327_103_SN03_7bars_random_mixed.csv,103,3,7.0,random_mixed,True,True,False,False,0,20.60684862951449,6.537441666666671,20448.0
328,00328_104_SN03_5bars_ramp1.csv,104,3,5.0,ramp1,True,True,False,False,0,20.65112149581277,6.569036111111115,20548.0
329,00329_105_SN03_5bars_ramp2.csv,105,3,5.0,ramp2,True,True,False,False,0,20.6789800651843,6.594313888888893,20730.0
330,00330_106_SN03_5bars_ramp3.csv,106,3,5.0,ramp3,True,True,False,True,7.0,20.68484146363237,6.5995916666666705,20768.0
331,00331_107_SN03_5bars_ramp4.csv,107,3,5.0,ramp4,True,True,False,False,0,20.700562234872155,6.630147222222226,20787.0
332,00332_108_SN03_5bars_onmod.csv,108,3,5.0,onmod,True,False,False,False,0,20.83415311183603,6.743202777777782,20860.0
333,00333_109_SN03_5bars_offmod.csv,109,3,5.0,offmod,True,True,False,False,0,20.858813938021353,6.765688888888893,21660.0
334,00334_110_SN03_5bars_random_short.csv,110,3,5.0,random_short,True,True,False,True,24.0,21.095250095302866,6.976800000000004,22460.0
335,00335_111_SN03_5bars_random_long.csv,111,3,5.0,random_long,True,True,False,False,0,21.138659940145505,7.016875000000004,22760.0
336,00336_112_SN03_5bars_random_mixed.csv,112,3,5.0,random_mixed,True,True,False,False,0,21.30238364944853,7.157152777777782,22853.0
337,00337_001_SN04_24bars_ssf.csv,1,4,24.0,ssf,True,True,False,False,0,0.0,0.0,0.0
338,00338_002_SN04_21bars_ssf.csv,2,4,21.0,ssf,True,True,False,True,23.0,0.42043019908987694,0.08333333333333333,1.0
339,00339_003_SN04_18bars_ssf.csv,3,4,18.0,ssf,True,True,False,False,0,0.77852129423655,0.16666666666666666,2.0
340,00340_004_SN04_15bars_ssf.csv,4,4,15.0,ssf,True,True,False,False,0,1.0877423730670481,0.25,3.0
341,00341_005_SN04_12bars_ssf.csv,5,4,12.0,ssf,True,True,False,False,0,1.3460971809488917,0.3333333333333333,4.0
342,00342_006_SN04_9bars_ssf.csv,6,4,9.0,ssf,True,True,False,False,0,1.5570491989607003,0.41666666666666663,5.0
343,00343_007_SN04_24bars_health_check.csv,7,4,24.0,health_check,True,True,False,True,22.0,1.7247113930304265,0.49999999999999994,6.0
344,00344_008_SN04_21bars_health_check.csv,8,4,21.0,health_check,True,True,False,False,0,1.8448000730828755,0.5253749999999999,189.0
345,00345_009_SN04_18bars_health_check.csv,9,4,18.0,health_check,True,True,False,False,0,1.948481147907093,0.55075,372.0
346,00346_010_SN04_15bars_health_check.csv,10,4,15.0,health_check,True,True,False,False,0,2.036566682169073,0.576125,555.0
347,00347_011_SN04_12bars_health_check.csv,11,4,12.0,health_check,True,True,False,False,0,2.1101600803928178,0.6015,738.0
348,00348_012_SN04_9bars_health_check.csv,12,4,9.0,health_check,True,True,False,True,26.0,2.170051347719581,0.6268750000000001,921.0
349,00349_013_SN04_24bars_ramp1.csv,13,4,24.0,ramp1,True,True,False,False,0,2.217786610110772,0.6522500000000001,1104.0
350,00350_014_SN04_24bars_ramp2.csv,14,4,24.0,ramp2,True,True,False,False,0,2.336062597867683,0.6775277777777778,1286.0
351,00351_015_SN04_24bars_ramp3.csv,15,4,24.0,ramp3,True,True,False,False,0,2.360735900873119,0.6828055555555557,1324.0
352,00352_016_SN04_24bars_ramp4.csv,16,4,24.0,ramp4,True,True,False,True,20.0,2.5102182087680593,0.7133611111111112,1343.0
353,00353_017_SN04_24bars_onmod.csv,17,4,24.0,onmod,True,False,False,False,0,3.0605177090653184,0.8264166666666668,1416.0
354,00354_018_SN04_24bars_offmod.csv,18,4,24.0,offmod,True,True,False,False,0,3.1581079254557887,0.8482222222222223,2216.0
355,00355_019_SN04_24bars_random_short.csv,19,4,24.0,random_short,True,True,False,False,0,4.139997448585545,1.0593333333333335,3016.0
356,00356_020_SN04_24bars_random_long.csv,20,4,24.0,random_long,True,True,False,False,0,4.320568387771582,1.0995138888888891,3316.0
357,00357_021_SN04_24bars_random_mixed.csv,21,4,24.0,random_mixed,True,True,False,False,0,5.130990903701697,1.2711805555555558,3412.0
358,00358_022_SN04_21bars_ramp1.csv,22,4,21.0,ramp1,True,True,False,False,0,5.31173408637639,1.3100611111111113,3512.0
359,00359_023_SN04_21bars_ramp2.csv,23,4,21.0,ramp2,True,True,False,False,0,5.409623212031637,1.335338888888889,3694.0
360,00360_024_SN04_21bars_ramp3.csv,24,4,21.0,ramp3,True,True,False,False,0,5.43018725439975,1.3406166666666668,3732.0
361,00361_025_SN04_21bars_ramp4.csv,25,4,21.0,ramp4,True,True,False,False,0,5.554490514608885,1.3711722222222222,3751.0
362,00362_026_SN04_21bars_onmod.csv,26,4,21.0,onmod,True,False,False,True,20.0,6.0119596987316735,1.4842277777777777,3824.0
363,00363_027_SN04_21bars_offmod.csv,27,4,21.0,offmod,True,True,False,False,0,6.094885016536149,1.5065527777777776,4624.0
364,00364_028_SN04_21bars_random_short.csv,28,4,21.0,random_short,True,True,False,False,0,6.9097508780762436,1.7176638888888887,5424.0
